CustomerKey,YearlyIncome,TotalSpend
21802,80000.00,77.96
21803,40000.00,39.98
21804,60000.00,14.98
21805,60000.00,49.97
21806,60000.00,14.98
21807,60000.00,1120.49
21808,60000.00,1155.48
21809,60000.00,49.97
21810,70000.00,562.96
21811,70000.00,17.27
21812,60000.00,1155.48
21813,60000.00,4118.26
21814,60000.00,14.98
21815,60000.00,64.47
21816,130000.00,83.47
21817,160000.00,791.47
21818,110000.00,191.28
21819,110000.00,32.28
21820,110000.00,38.98
21821,120000.00,48.97
21822,170000.00,564.99
21823,120000.00,4.99
21824,150000.00,27.28
21825,110000.00,4.99
21826,120000.00,12.94
21827,130000.00,2354.98
21828,130000.00,2322.28
21829,170000.00,63.97
21830,170000.00,539.99
21831,80000.00,34.98
21832,80000.00,39.98
21833,90000.00,2294.99
21834,90000.00,58.98
21835,120000.00,2360.95
21836,120000.00,4.99
21837,80000.00,68.49
21838,90000.00,4.99
21839,110000.00,92.48
21840,130000.00,31.27
21841,160000.00,24.99
21842,100000.00,48.97
21843,110000.00,13.98
21844,80000.00,39.98
21845,100000.00,4.99
21846,110000.00,39.98
21847,130000.00,187.98
21848,130000.00,564.99
21849,80000.00,39.98
21850,80000.00,4.99
21851,90000.00,4.99
21852,90000.00,4.99
21853,100000.00,89.97
21854,130000.00,24.99
21855,170000.00,579.97
21856,120000.00,24.99
21857,150000.00,2487.33
21858,160000.00,2492.32
21859,70000.00,4.99
21860,80000.00,4.99
21861,90000.00,39.98
21862,90000.00,13.98
21863,90000.00,39.98
21864,100000.00,28.98
21865,130000.00,148.98
21866,80000.00,4.99
21867,90000.00,13.98
21868,100000.00,4.99
21869,100000.00,4.99
21870,130000.00,72.96
21871,60000.00,29.99
21872,60000.00,34.98
21873,70000.00,4661.5025
21874,70000.00,4638.8925
21875,70000.00,4921.69
21876,70000.00,4663.3825
21877,80000.00,4624.9125
21878,80000.00,4663.7925
21879,70000.00,35.00
21880,70000.00,39.99
21881,80000.00,128.97
21882,90000.00,4886.70
21883,70000.00,42.28
21884,80000.00,74.98
21885,90000.00,4641.8525
21886,100000.00,4696.4925
21887,80000.00,39.99
21888,100000.00,4925.58
21889,110000.00,4624.9125
21890,120000.00,39.99
21891,110000.00,4921.69
21892,100000.00,4921.69
21893,100000.00,4663.7925
21894,90000.00,4624.9125
21895,90000.00,4657.5125
21896,100000.00,74.98
21897,110000.00,4909.67
21898,110000.00,74.98
21899,110000.00,4663.7925
21900,80000.00,69.97
21901,90000.00,14.98
21902,130000.00,23.97
21903,70000.00,548.98
21904,70000.00,75.97
21905,50000.00,14.98
21906,50000.00,14.98
21907,60000.00,14.98
21908,60000.00,64.97
21909,160000.00,563.77
21910,30000.00,1174.48
21911,20000.00,27.77
21912,20000.00,574.98
21913,20000.00,60.47
21914,20000.00,39.98
21915,70000.00,570.47
21916,40000.00,39.98
21917,40000.00,69.97
21918,40000.00,68.97
21919,60000.00,1120.49
21920,60000.00,1184.46
21921,60000.00,4142.75
21922,60000.00,1120.49
21923,60000.00,1120.49
21924,40000.00,1120.49
21925,40000.00,7.28
21926,60000.00,1198.97
21927,60000.00,1145.48
21928,60000.00,1170.48
21929,60000.00,1183.47
21930,60000.00,1233.96
21931,60000.00,1120.49
21932,60000.00,1158.46
21933,60000.00,49.97
21934,60000.00,9.99
21935,60000.00,39.47
21936,60000.00,99.96
21937,60000.00,1134.47
21938,60000.00,14.98
21939,70000.00,4163.24
21940,90000.00,571.72
21941,60000.00,1174.48
21942,80000.00,574.98
21943,80000.00,4624.9125
21944,90000.00,4713.8925
21945,90000.00,4886.70
21946,90000.00,4659.8025
21947,90000.00,4632.8625
21948,100000.00,4886.70
21949,100000.00,4659.9025
21950,100000.00,4900.68
21951,80000.00,4923.29
21952,70000.00,99.47
21953,70000.00,35.00
21954,70000.00,35.00
21955,110000.00,4900.68
21956,120000.00,4632.8625
21957,120000.00,4919.30
21958,130000.00,4696.4925
21959,130000.00,4702.3925
21960,70000.00,39.99
21961,70000.00,42.28
21962,80000.00,35.00
21963,80000.00,39.99
21964,80000.00,103.49
21965,80000.00,99.47
21966,90000.00,4659.9025
21967,60000.00,123.96
21968,70000.00,4722.8825
21969,70000.00,4759.4725
21970,60000.00,32.28
21971,60000.00,32.28
21972,60000.00,40.23
21973,60000.00,56.97
21974,70000.00,4925.17
21975,60000.00,85.48
21976,60000.00,4198.33
21977,70000.00,74.98
21978,90000.00,37.29
21979,60000.00,3936.5425
21980,60000.00,4334.61
21981,60000.00,75.97
21982,60000.00,3882.5525
21983,60000.00,4144.34
21984,60000.00,4175.61
21985,60000.00,3936.5425
21986,60000.00,3882.5525
21987,70000.00,4638.8925
21988,80000.00,35.00
21989,80000.00,35.00
21990,80000.00,99.47
21991,80000.00,121.45
21992,80000.00,184.26
21993,70000.00,74.98
21994,90000.00,4659.9025
21995,70000.00,37.29
21996,60000.00,3946.5225
21997,80000.00,39.99
21998,90000.00,56.98
21999,90000.00,4921.69
22000,100000.00,4663.7925
22001,70000.00,74.98
22002,30000.00,78.98
22003,40000.00,56.97
22004,60000.00,3917.5425
22005,70000.00,135.46
22006,70000.00,42.28
22007,30000.00,44.98
22008,40000.00,4141.23
22009,40000.00,9.99
22010,40000.00,49.97
22011,30000.00,68.97
22012,30000.00,14.98
22013,30000.00,565.47
22014,30000.00,80.20
22015,30000.00,4.99
22016,30000.00,574.98
22017,30000.00,69.99
22018,40000.00,76.97
22019,40000.00,7.28
22020,40000.00,56.97
22021,30000.00,23.97
22022,30000.00,49.97
22023,30000.00,78.96
22024,40000.00,23.97
22025,40000.00,14.98
22026,30000.00,39.98
22027,30000.00,59.98
22028,30000.00,69.99
22029,40000.00,30.97
22030,40000.00,4144.34
22031,40000.00,3896.5325
22032,40000.00,3882.5525
22033,50000.00,3917.5425
22034,40000.00,14.98
22035,40000.00,69.97
22036,40000.00,1155.48
22037,40000.00,45.22
22038,50000.00,84.95
22039,50000.00,34.98
22040,50000.00,37.27
22041,60000.00,4167.23
22042,70000.00,539.99
22043,70000.00,588.96
22044,80000.00,607.96
22045,80000.00,561.92
22046,80000.00,563.77
22047,90000.00,23.97
22048,100000.00,548.98
22049,130000.00,14.98
22050,90000.00,4160.53
22051,90000.00,49.97
22052,110000.00,14.98
22053,120000.00,9.99
22054,120000.00,563.77
22055,120000.00,23.97
22056,40000.00,34.98
22057,40000.00,69.97
22058,40000.00,4118.26
22059,40000.00,7.28
22060,40000.00,37.27
22061,60000.00,1145.48
22062,60000.00,1120.49
22063,10000.00,78.98
22064,20000.00,69.99
22065,20000.00,69.99
22066,70000.00,539.99
22067,70000.00,539.99
22068,100000.00,23.97
22069,100000.00,22.93
22070,110000.00,14.98
22071,110000.00,73.96
22072,160000.00,617.47
22073,90000.00,74.46
22074,100000.00,553.97
22075,110000.00,144.45
22076,110000.00,65.95
22077,110000.00,29.99
22078,120000.00,563.77
22079,70000.00,24.27
22080,70000.00,56.97
22081,100000.00,29.99
22082,110000.00,574.98
22083,110000.00,154.98
22084,110000.00,69.97
22085,110000.00,34.98
22086,110000.00,29.99
22087,120000.00,94.46
22088,130000.00,570.47
22089,130000.00,553.97
22090,70000.00,32.28
22091,80000.00,548.98
22092,90000.00,563.77
22093,90000.00,588.96
22094,90000.00,539.99
22095,90000.00,141.98
22096,70000.00,133.47
22097,40000.00,61.96
22098,50000.00,69.97
22099,80000.00,563.77
22100,80000.00,90.95
22101,90000.00,32.28
22102,100000.00,84.97
22103,110000.00,69.97
22104,110000.00,553.97
22105,120000.00,45.22
22106,160000.00,553.97
22107,70000.00,71.97
22108,70000.00,84.97
22109,60000.00,5971.33
22110,60000.00,34.98
22111,60000.00,1174.48
22112,60000.00,6047.32
22113,70000.00,588.96
22114,70000.00,4183.23
22115,70000.00,624.97
22116,70000.00,563.77
22117,70000.00,4158.24
22118,70000.00,4158.24
22119,70000.00,563.77
22120,60000.00,5962.34
22121,40000.00,5997.33
22122,40000.00,94.46
22123,60000.00,29.99
22124,60000.00,34.98
22125,60000.00,34.98
22126,60000.00,34.98
22127,60000.00,89.97
22128,70000.00,4142.23
22129,70000.00,574.98
22130,70000.00,574.98
22131,70000.00,561.48
22132,70000.00,562.96
22133,80000.00,556.26
22134,60000.00,144.45
22135,70000.00,574.98
22136,80000.00,553.97
22137,60000.00,1184.46
22138,80000.00,37.27
22139,80000.00,548.98
22140,50000.00,1120.49
22141,50000.00,166.28
22142,50000.00,71.94
22143,50000.00,39.98
22144,60000.00,89.97
22145,60000.00,37.27
22146,50000.00,37.27
22147,10000.00,69.99
22148,10000.00,69.99
22149,20000.00,123.98
22150,30000.00,69.99
22151,10000.00,133.49
22152,60000.00,1205.47
22153,70000.00,548.98
22154,40000.00,36.96
22155,20000.00,69.99
22156,30000.00,69.99
22157,40000.00,32.28
22158,40000.00,37.27
22159,40000.00,32.28
22160,40000.00,37.27
22161,40000.00,71.94
22162,60000.00,69.97
22163,60000.00,37.27
22164,70000.00,563.77
22165,60000.00,191.28
22166,60000.00,69.97
22167,20000.00,123.98
22168,30000.00,2997.32
22169,20000.00,78.98
22170,30000.00,2745.3325
22171,30000.00,2721.5525
22172,30000.00,2932.3025
22173,30000.00,2735.5325
22174,30000.00,3007.83
22175,30000.00,3018.33
22176,40000.00,100.46
22177,40000.00,24.27
22178,40000.00,4233.32
22179,40000.00,21.98
22180,70000.00,4632.8625
22181,70000.00,4673.8825
22182,40000.00,6006.32
22183,40000.00,32.28
22184,60000.00,37.27
22185,60000.00,38.98
22186,60000.00,1174.48
22187,50000.00,32.28
22188,60000.00,1179.97
22189,70000.00,548.98
22190,60000.00,37.27
22191,60000.00,94.46
22192,60000.00,84.97
22193,80000.00,4886.70
22194,80000.00,4633.9025
22195,80000.00,4909.67
22196,80000.00,4632.8625
22197,80000.00,4740.9825
22198,80000.00,4661.5025
22199,80000.00,4693.8825
22200,70000.00,4659.9025
22201,70000.00,5012.27
22202,70000.00,4671.7425
22203,100000.00,4624.9125
22204,110000.00,42.28
22205,110000.00,120.48
22206,110000.00,201.28
22207,130000.00,4921.69
22208,110000.00,42.28
22209,110000.00,74.98
22210,110000.00,35.00
22211,60000.00,37.27
22212,110000.00,39.99
22213,110000.00,59.27
22214,120000.00,42.28
22215,130000.00,78.96
22216,150000.00,564.48
22217,70000.00,61.45
22218,60000.00,1155.48
22219,60000.00,12.94
22220,60000.00,1179.97
22221,60000.00,1155.48
22222,90000.00,94.46
22223,90000.00,34.98
22224,90000.00,624.95
22225,90000.00,603.49
22226,60000.00,34.98
22227,60000.00,34.98
22228,60000.00,37.27
22229,60000.00,1147.77
22230,70000.00,4223.23
22231,70000.00,608.96
22232,50000.00,5985.31
22233,50000.00,5997.33
22234,50000.00,5976.32
22235,60000.00,1155.48
22236,40000.00,1179.97
22237,40000.00,29.99
22238,40000.00,1155.48
22239,40000.00,32.28
22240,40000.00,32.28
22241,40000.00,1149.47
22242,40000.00,37.27
22243,60000.00,1170.48
22244,50000.00,29.99
22245,50000.00,1188.46
22246,50000.00,1170.48
22247,50000.00,5978.61
22248,50000.00,1134.47
22249,70000.00,539.99
22250,70000.00,548.98
22251,60000.00,5971.33
22252,60000.00,6047.32
22253,60000.00,1174.48
22254,60000.00,553.97
22255,70000.00,599.47
22256,70000.00,570.47
22257,70000.00,539.99
22258,70000.00,548.98
22259,40000.00,562.96
22260,50000.00,563.77
22261,50000.00,561.48
22262,50000.00,539.99
22263,60000.00,34.98
22264,60000.00,89.97
22265,70000.00,21.98
22266,70000.00,724.47
22267,70000.00,4167.23
22268,60000.00,6031.31
22269,70000.00,94.46
22270,80000.00,608.96
22271,80000.00,612.95
22272,80000.00,571.72
22273,40000.00,574.98
22274,40000.00,574.98
22275,40000.00,615.47
22276,40000.00,599.47
22277,40000.00,29.99
22278,50000.00,7.28
22279,50000.00,29.99
22280,50000.00,32.28
22281,60000.00,539.99
22282,40000.00,574.98
22283,60000.00,157.27
22284,60000.00,600.46
22285,60000.00,89.97
22286,60000.00,34.98
22287,60000.00,539.99
22288,60000.00,561.48
22289,60000.00,561.48
22290,70000.00,600.46
22291,70000.00,574.98
22292,70000.00,553.97
22293,70000.00,561.48
22294,70000.00,650.45
22295,70000.00,600.46
22296,70000.00,132.95
22297,70000.00,600.46
22298,70000.00,578.46
22299,70000.00,4145.54
22300,60000.00,548.98
22301,60000.00,539.99
22302,40000.00,1763.97
22303,20000.00,21.49
22304,20000.00,37.27
22305,20000.00,119.96
22306,30000.00,561.48
22307,40000.00,804.47
22308,40000.00,1768.96
22309,40000.00,1785.97
22310,20000.00,93.97
22311,30000.00,1739.46
22312,40000.00,2478.24
22313,40000.00,1735.98
22314,10000.00,84.47
22315,20000.00,39.98
22316,20000.00,617.47
22317,20000.00,13.98
22318,30000.00,1174.48
22319,30000.00,553.97
22320,30000.00,1735.98
22321,40000.00,1700.99
22322,30000.00,600.46
22323,40000.00,2443.35
22324,40000.00,24.99
22325,40000.00,13.98
22326,40000.00,40.23
22327,40000.00,574.98
22328,50000.00,548.98
22329,50000.00,574.98
22330,50000.00,608.96
22331,20000.00,14.98
22332,30000.00,39.98
22333,40000.00,69.97
22334,60000.00,548.98
22335,60000.00,578.46
22336,60000.00,600.46
22337,20000.00,49.97
22338,20000.00,68.97
22339,20000.00,14.98
22340,20000.00,14.98
22341,20000.00,73.96
22342,20000.00,68.97
22343,30000.00,2422.54
22344,30000.00,2419.06
22345,30000.00,73.97
22346,40000.00,574.98
22347,30000.00,49.97
22348,30000.00,14.98
22349,30000.00,124.99
22350,30000.00,14.98
22351,30000.00,69.97
22352,30000.00,9.99
22353,30000.00,39.98
22354,30000.00,39.98
22355,30000.00,9.99
22356,30000.00,49.97
22357,30000.00,49.97
22358,40000.00,38.98
22359,40000.00,7.28
22360,40000.00,58.95
22361,40000.00,34.98
22362,80000.00,34.98
22363,80000.00,56.97
22364,80000.00,45.22
22365,80000.00,32.28
22366,80000.00,56.97
22367,80000.00,69.97
22368,40000.00,615.47
22369,60000.00,69.97
22370,60000.00,160.23
22371,50000.00,39.98
22372,50000.00,574.98
22373,40000.00,5976.32
22374,40000.00,600.46
22375,40000.00,34.98
22376,50000.00,29.99
22377,10000.00,184.48
22378,10000.00,30.48
22379,10000.00,27.77
22380,10000.00,4.99
22381,10000.00,29.48
22382,20000.00,4.99
22383,20000.00,67.97
22384,10000.00,39.98
22385,20000.00,58.98
22386,20000.00,4.99
22387,20000.00,4.99
22388,20000.00,68.49
22389,20000.00,39.98
22390,20000.00,29.48
22391,10000.00,1174.48
22392,10000.00,642.95
22393,10000.00,588.96
22394,20000.00,25.48
22395,20000.00,571.72
22396,30000.00,1725.98
22397,10000.00,27.77
22398,20000.00,539.99
22399,10000.00,2785.0525
22400,10000.00,2737.8225
22401,10000.00,2983.34
22402,10000.00,2721.5525
22403,10000.00,69.99
22404,10000.00,2983.34
22405,10000.00,123.98
22406,10000.00,3018.33
22407,10000.00,2756.5425
22408,10000.00,2770.5225
22409,20000.00,2746.0425
22410,20000.00,2983.34
22411,20000.00,2770.5225
22412,20000.00,3018.33
22413,20000.00,23.78
22414,20000.00,574.98
22415,30000.00,615.47
22416,30000.00,1764.96
22417,20000.00,21.49
22418,30000.00,1732.26
22419,10000.00,60.47
22420,10000.00,23.78
22421,20000.00,58.98
22422,30000.00,1735.98
22423,20000.00,583.97
22424,20000.00,75.48
22425,20000.00,25.48
22426,30000.00,553.97
22427,30000.00,1700.99
22428,30000.00,1739.46
22429,30000.00,1777.95
22430,40000.00,2638.94
22431,10000.00,60.47
22432,10000.00,578.46
22433,20000.00,1764.96
22434,20000.00,1735.98
22435,10000.00,23.78
22436,30000.00,607.96
22437,40000.00,1739.46
22438,20000.00,616.95
22439,30000.00,1700.99
22440,30000.00,553.97
22441,30000.00,597.95
22442,30000.00,1709.98
22443,30000.00,553.97
22444,40000.00,828.47
22445,40000.00,2490.18
22446,40000.00,1739.46
22447,40000.00,793.76
22448,40000.00,2479.94
22449,40000.00,2514.93
22450,50000.00,799.48
22451,50000.00,1709.98
22452,50000.00,1735.98
22453,10000.00,39.98
22454,10000.00,12.94
22455,10000.00,29.48
22456,20000.00,1728.27
22457,10000.00,4.99
22458,20000.00,563.77
22459,20000.00,539.99
22460,20000.00,1750.98
22461,20000.00,1754.98
22462,20000.00,553.97
22463,30000.00,574.98
22464,40000.00,2443.35
22465,40000.00,2492.32
22466,20000.00,548.98
22467,20000.00,1732.26
22468,20000.00,1700.99
22469,20000.00,563.77
22470,30000.00,1735.98
22471,30000.00,561.48
22472,30000.00,539.99
22473,30000.00,607.96
22474,10000.00,13.98
22475,10000.00,98.96
22476,20000.00,58.98
22477,20000.00,574.98
22478,30000.00,553.97
22479,30000.00,600.46
22480,30000.00,616.95
22481,30000.00,564.48
22482,10000.00,39.98
22483,10000.00,110.46
22484,20000.00,589.96
22485,20000.00,23.78
22486,20000.00,588.96
22487,20000.00,588.96
22488,30000.00,4.99
22489,30000.00,30.48
22490,10000.00,548.98
22491,20000.00,4.99
22492,20000.00,67.97
22493,20000.00,4.99
22494,20000.00,4.99
22495,20000.00,607.96
22496,30000.00,48.97
22497,10000.00,58.98
22498,20000.00,35.72
22499,10000.00,23.78
22500,40000.00,2481.82
22501,40000.00,2566.80
22502,40000.00,1735.98
22503,40000.00,1775.47
22504,60000.00,1735.98
22505,30000.00,1735.98
22506,30000.00,561.48
22507,30000.00,48.97
22508,40000.00,799.48
22509,40000.00,804.47
22510,40000.00,1763.97
22511,30000.00,80.47
22512,30000.00,30.48
22513,30000.00,23.78
22514,20000.00,58.98
22515,20000.00,553.97
22516,30000.00,4.99
22517,30000.00,562.96
22518,30000.00,1735.98
22519,40000.00,921.77
22520,40000.00,1775.47
22521,30000.00,4.99
22522,30000.00,539.99
22523,40000.00,806.76
22524,40000.00,2478.24
22525,30000.00,574.98
22526,30000.00,1732.26
22527,20000.00,75.48
22528,20000.00,39.98
22529,10000.00,23.78
22530,20000.00,4.99
22531,20000.00,184.48
22532,30000.00,4.99
22533,20000.00,29.48
22534,30000.00,25.48
22535,40000.00,1750.98
22536,40000.00,1775.47
22537,20000.00,13.98
22538,10000.00,21.49
22539,20000.00,98.96
22540,20000.00,29.48
22541,30000.00,588.96
22542,30000.00,23.78
22543,40000.00,562.96
22544,50000.00,127.28
22545,50000.00,48.97
22546,40000.00,29.99
22547,70000.00,37.27
22548,70000.00,37.27
22549,70000.00,34.98
22550,10000.00,29.48
22551,20000.00,67.49
22552,20000.00,21.49
22553,30000.00,48.97
22554,10000.00,4.99
22555,20000.00,143.78
22556,20000.00,60.47
22557,10000.00,4.99
22558,10000.00,4.99
22559,10000.00,4.99
22560,10000.00,93.97
22561,10000.00,25.48
22562,10000.00,30.48
22563,10000.00,12.98
22564,20000.00,58.98
22565,20000.00,6.28
22566,10000.00,1700.99
22567,20000.00,23.78
22568,20000.00,3.99
22569,30000.00,48.97
22570,30000.00,1735.98
22571,10000.00,2835.0225
22572,10000.00,2997.32
22573,10000.00,2721.5525
22574,10000.00,69.99
22575,20000.00,3018.33
22576,20000.00,2721.5525
22577,20000.00,2743.0425
22578,10000.00,2735.5325
22579,10000.00,2730.5425
22580,10000.00,3051.31
22581,20000.00,2749.3225
22582,20000.00,2756.5425
22583,20000.00,2821.5125
22584,20000.00,33.98
22585,30000.00,553.97
22586,30000.00,1739.46
22587,20000.00,548.98
22588,20000.00,48.97
22589,20000.00,4.99
22590,20000.00,583.97
22591,30000.00,567.76
22592,30000.00,1754.98
22593,30000.00,553.97
22594,30000.00,1709.98
22595,40000.00,2519.93
22596,30000.00,1750.98
22597,30000.00,615.46
22598,30000.00,597.95
22599,40000.00,1700.99
22600,30000.00,1735.98
22601,30000.00,565.47
22602,10000.00,1754.98
22603,10000.00,561.48
22604,20000.00,1735.98
22605,20000.00,1750.98
22606,20000.00,588.96
22607,20000.00,609.45
22608,10000.00,1744.97
22609,30000.00,608.96
22610,30000.00,574.98
22611,40000.00,1775.47
22612,20000.00,561.92
22613,20000.00,1183.47
22614,30000.00,1155.48
22615,30000.00,539.99
22616,40000.00,1735.98
22617,40000.00,806.76
22618,40000.00,1700.99
22619,50000.00,819.48
22620,50000.00,573.98
22621,50000.00,589.96
22622,10000.00,58.98
22623,10000.00,553.97
22624,10000.00,33.98
22625,10000.00,77.96
22626,10000.00,565.47
22627,20000.00,588.96
22628,20000.00,562.96
22629,40000.00,59.98
22630,30000.00,1164.47
22631,30000.00,1149.47
